"Unnamed: 0","StudentID","CourseID","SelectionDate"
"1961","S0094","MATH 396","2023-09-26"
"1962","S0094","MATH 208","2022-09-26"
"1963","S0094","MATH 394","2023-09-26"
"1964","S0094","MATH 209","2022-09-26"
"1965","S0094","MATH 207","2022-09-26"
"1966","S0094","MATH 208","2022-09-26"
"1967","S0094","MATH 224","2022-09-26"
"1968","S0094","MATH 282","2022-09-26"
"1969","S0094","E E 241","2022-09-26"
"1970","S0094","E E 280","2022-09-26"
"1971","S0095","AMATH 502","2023-09-26"
"1972","S0095","AMATH 532","2023-09-26"
"1973","S0095","AMATH 536","2023-09-26"
"1974","S0095","AMATH 521","2023-09-26"
"1975","S0095","AMATH 518 ","2023-09-26"
"1976","S0095","MATH 515","2023-09-26"
"1977","S0095","AMATH 581","2023-09-26"
"1978","S0095","AMATH 573","2023-09-26"
"1979","S0095","AMATH 515","2023-09-26"
"1980","S0096","CSE 341","2023-09-26"
"1981","S0096","CSE 123","2021-09-26"
"1982","S0096","CSE 143","2021-09-26"
"1983","S0096","CSE 142","2021-09-26"
"1984","S0096","CSE 340","2023-09-26"
"1985","S0096","CSE 123","2021-09-26"
"1986","S0096","CSE 143","2021-09-26"
"1987","S0096","CSE 142","2021-09-26"
"1988","S0096","CSE 374","2023-09-26"
"1989","S0096","CSE 333","2023-09-26"
"1990","S0096","CSE 351","2023-09-26"
"1991","S0096","CSE 123","2021-09-26"
"1992","S0096","CSE 143","2021-09-26"
"1993","S0096","CSE 142","2021-09-26"
"1994","S0096","MATH 336","2023-09-26"
"1995","S0096","CSE 344","2023-09-26"
"1996","S0096","CSE 311","2023-09-26"
"1997","S0096","CSE 369","2023-09-26"
"1998","S0096","MATH 224","2022-09-26"
"1999","S0096","E E 280","2022-09-26"
"2000","S0096","E E 215","2022-09-26"
"2001","S0096","E E 299","2022-09-26"
"2002","S0096","E E 242","2022-09-26"
"2003","S0096","MATH 207","2022-09-26"
"2004","S0096","MATH 208","2022-09-26"
"2005","S0096","E E 233","2022-09-26"
"2006","S0096","E E 215","2022-09-26"
"2007","S0097","MATH 491","2023-09-26"
"2008","S0097","MATH 394","2022-09-26"
"2009","S0097","MATH 126","2020-09-26"
"2010","S0097","MATH 125","2020-09-26"
"2011","S0097","MATH 124","2020-09-26"
"2012","S0097","MATH 134","2020-09-26"
"2013","S0097","MATH 136","2020-09-26"
"2014","S0097","MATH 135","2020-09-26"
"2015","S0097","MATH 134","2020-09-26"
"2016","S0097","MATH 395","2022-09-26"
"2017","S0097","MATH 394","2022-09-26"
"2018","S0097","MATH 126","2020-09-26"
"2019","S0097","MATH 125","2020-09-26"
"2020","S0097","MATH 492","2023-09-26"
"2021","S0097","MATH 491","2023-09-26"
"2022","S0097","MATH 394","2022-09-26"
"2023","S0097","MATH 395","2022-09-26"
"2024","S0097","MATH 394","2022-09-26"
"2025","S0097","MATH 426","2023-09-26"
"2026","S0097","MATH 425","2023-09-26"
"2027","S0097","MATH 208","2021-09-26"
"2028","S0097","MATH 444","2023-09-26"
"2029","S0097","MATH 334","2022-09-26"
"2030","S0097","MATH 208","2021-09-26"
"2031","S0097","MATH 424","2023-09-26"
"2032","S0097","MATH 327","2022-09-26"
"2033","S0097","MATH 300","2022-09-26"
"2034","S0097","MATH 442","2023-09-26"
"2035","S0097","MATH 208","2021-09-26"
"2036","S0097","MATH 404","2023-09-26"
"2037","S0097","MATH 282","2021-09-26"
"2038","S0097","MATH 209","2021-09-26"
"2039","S0097","MATH 207","2021-09-26"
"2040","S0097","MATH 208","2021-09-26"
"2041","S0097","MATH 224","2021-09-26"
"2042","S0097","E E 280","2021-09-26"
"2043","S0098","AMATH 503","2023-09-26"
"2044","S0098","AMATH 501","2023-09-26"
"2045","S0098","AMATH 534","2023-09-26"
"2046","S0098","AMATH 515","2023-09-26"
"2047","S0098","AMATH 524","2023-09-26"
"2048","S0098","AMATH 507","2023-09-26"
"2049","S0098","AMATH 536","2023-09-26"
"2050","S0098","AMATH 571","2023-09-26"
"2051","S0098","AMATH 535","2023-09-26"
"2052","S0099","AMATH 301","2023-09-26"
"2053","S0099","MATH 125","2021-09-26"
"2054","S0099","MATH 124","2021-09-26"
"2055","S0099","MATH 135","2021-09-26"
"2056","S0099","MATH 134","2021-09-26"
"2057","S0099","AMATH 352","2023-09-26"
"2058","S0099","MATH 126","2021-09-26"
"2059","S0099","MATH 125","2021-09-26"
"2060","S0099","MATH 124","2021-09-26"
"2061","S0099","MATH 134","2021-09-26"
"2062","S0099","MATH 136","2021-09-26"
"2063","S0099","AMATH 342","2023-09-26"
"2064","S0099","AMATH 383","2023-09-26"
"2065","S0099","AMATH 351","2023-09-26"
"2066","S0099","CSE 352","2023-09-26"
"2067","S0099","CSE 311","2023-09-26"
"2068","S0099","CSE 351","2023-09-26"
"2069","S0099","AMATH 353","2023-09-26"
"2070","S0099","E E 242","2022-09-26"
"2071","S0099","MATH 207","2022-09-26"
"2072","S0099","E E 205","2022-09-26"
"2073","S0099","MATH 209","2022-09-26"
"2074","S0099","MATH 207","2022-09-26"
"2075","S0099","MATH 208","2022-09-26"
"2076","S0099","E E 280","2022-09-26"
"2077","S0099","E E 215","2022-09-26"
"2078","S0099","E E 241","2022-09-26"
"2079","S0100","MATH 425","2023-09-26"
"2080","S0100","MATH 136","2020-09-26"
"2081","S0100","MATH 135","2020-09-26"
"2082","S0100","MATH 134","2020-09-26"
"2083","S0100","MATH 208","2021-09-26"
"2084","S0100","MATH 126","2020-09-26"
"2085","S0100","MATH 125","2020-09-26"
"2086","S0100","MATH 124","2020-09-26"
"2087","S0100","MATH 134","2020-09-26"
"2088","S0100","MATH 442","2023-09-26"
"2089","S0100","MATH 334","2022-09-26"
"2090","S0100","MATH 136","2020-09-26"
"2091","S0100","MATH 135","2020-09-26"
"2092","S0100","MATH 208","2021-09-26"
"2093","S0100","MATH 409","2023-09-26"
"2094","S0100","MATH 407","2023-09-26"
"2095","S0100","MATH 208","2021-09-26"
"2096","S0100","MATH 300","2022-09-26"
"2097","S0100","MATH 492","2023-09-26"
"2098","S0100","MATH 491","2023-09-26"
"2099","S0100","MATH 394","2022-09-26"
"2100","S0100","MATH 395","2022-09-26"
"2101","S0100","MATH 394","2022-09-26"
"2102","S0100","MATH 402","2023-09-26"
"2103","S0100","MATH 300","2022-09-26"
"2104","S0100","MATH 208","2021-09-26"
"2105","S0100","MATH 461","2023-09-26"
"2106","S0100","MATH 334","2022-09-26"
"2107","S0100","MATH 300","2022-09-26"
"2108","S0100","CSE 488","2023-09-26"
"2109","S0100","MATH 336","2022-09-26"
"2110","S0100","MATH 282","2021-09-26"
"2111","S0100","E E 299","2021-09-26"
"2112","S0100","MATH 209","2021-09-26"
"2113","S0100","MATH 207","2021-09-26"
"2114","S0100","MATH 208","2021-09-26"
"2115","S0101","MATH 506","2023-09-26"
"2116","S0101","MATH 505","2023-09-26"
"2117","S0101","MATH 504","2023-09-26"
"2118","S0101","AMATH 567","2023-09-26"
"2119","S0101","AMATH 503","2023-09-26"
"2120","S0101","AMATH 501","2023-09-26"
"2121","S0101","AMATH 518 ","2023-09-26"
"2122","S0101","MATH 515","2023-09-26"
"2123","S0101","AMATH 574","2023-09-26"
"2124","S0102","AMATH 533","2023-09-26"
"2125","S0102","CSE 571","2023-09-26"
"2126","S0102","AMATH 515","2023-09-26"
"2127","S0102","AMATH 507","2023-09-26"
"2128","S0102","AMATH 584","2023-09-26"
"2129","S0102","AMATH 561","2023-09-26"
"2130","S0102","AMATH 569","2023-09-26"
"2131","S0102","AMATH 571","2023-09-26"
"2132","S0102","AMATH 586","2023-09-26"
"2133","S0103","CSE 110","2023-09-26"
"2134","S0103","MATH 135","2023-09-26"
"2135","S0103","MATH 134","2023-09-26"
"2136","S0103","MATH 108","2023-09-26"
"2137","S0103","MATH 102","2023-09-26"
"2138","S0103","CSE 142","2023-09-26"
"2139","S0103","MATH 111","2023-09-26"
"2140","S0103","MATH 120","2023-09-26"
"2141","S0103","CSE 112","2023-09-26"
"2142","S0104","CSE 112","2023-09-26"
"2143","S0104","MATH 134","2023-09-26"
"2144","S0104","CSE 121","2023-09-26"
"2145","S0104","MATH 108","2023-09-26"
"2146","S0104","CSE 163","2023-09-26"
"2147","S0104","CSE 122","2023-09-26"
"2148","S0104","CSE 123","2023-09-26"
"2149","S0104","CSE 142","2023-09-26"
"2150","S0104","MATH 100","2023-09-26"
"2151","S0105","CSE 160","2023-09-26"
"2152","S0105","CSE 123","2023-09-26"
"2153","S0105","CSE 143","2023-09-26"
"2154","S0105","CSE 142","2023-09-26"
"2155","S0105","MATH 100","2023-09-26"
"2156","S0105","CSE 112","2023-09-26"
"2157","S0105","MATH 111","2023-09-26"
"2158","S0105","CSE 163","2023-09-26"
"2159","S0105","CSE 122","2023-09-26"
"2160","S0106","MATH 109","2023-09-26"
"2161","S0106","MATH 108","2023-09-26"
"2162","S0106","MATH 111","2023-09-26"
"2163","S0106","MATH 126","2023-09-26"
"2164","S0106","MATH 125","2023-09-26"
"2165","S0106","MATH 124","2023-09-26"
"2166","S0106","MATH 134","2023-09-26"
"2167","S0106","CSE 142","2023-09-26"
"2168","S0106","CSE 122","2023-09-26"
"2169","S0107","E E 453","2023-09-26"
"2170","S0107","E E 452","2023-09-26"
"2171","S0107","E E 233","2021-09-26"
"2172","S0107","E E 215","2021-09-26"
"2173","S0107","MATH 136","2020-09-26"
"2174","S0107","MATH 135","2020-09-26"
"2175","S0107","MATH 134","2020-09-26"
"2176","S0107","MATH 126","2020-09-26"
"2177","S0107","MATH 125","2020-09-26"
"2178","S0107","MATH 124","2020-09-26"
"2179","S0107","MATH 134","2020-09-26"
"2180","S0107","E E 458","2023-09-26"
"2181","S0107","E E 447","2023-09-26"
"2182","S0107","E E 233","2021-09-26"
"2183","S0107","E E 215","2021-09-26"
"2184","S0107","MATH 136","2020-09-26"
"2185","S0107","MATH 135","2020-09-26"
"2186","S0107","E E 242","2021-09-26"
"2187","S0107","MATH 207","2021-09-26"
"2188","S0107","E E 452","2023-09-26"
"2189","S0107","E E 233","2021-09-26"
"2190","S0107","E E 215","2021-09-26"
"2191","S0107","E E 436","2023-09-26"
"2192","S0107","E E 332","2022-09-26"
"2193","S0107","E E 331","2022-09-26"
"2194","S0107","E E 233","2021-09-26"
"2195","S0107","E E 416","2023-09-26"
"2196","S0107","MATH 394","2022-09-26"
"2197","S0107","E E 418","2023-09-26"
"2198","S0107","E E 465","2023-09-26"
"2199","S0107","E E 371","2022-09-26"
"2200","S0107","E E 321","2022-09-26"
"2201","S0107","E E 397","2022-09-26"
"2202","S0107","E E 393","2022-09-26"
"2203","S0107","E E 351","2022-09-26"
"2204","S0107","E E 391","2022-09-26"
"2205","S0108","AMATH 482","2023-09-26"
"2206","S0108","AMATH 301","2022-09-26"
"2207","S0108","MATH 125","2020-09-26"
"2208","S0108","MATH 124","2020-09-26"
"2209","S0108","MATH 135","2020-09-26"
"2210","S0108","MATH 134","2020-09-26"
"2211","S0108","AMATH 352","2022-09-26"
"2212","S0108","MATH 126","2020-09-26"
"2213","S0108","MATH 125","2020-09-26"
"2214","S0108","MATH 124","2020-09-26"
"2215","S0108","MATH 134","2020-09-26"
"2216","S0108","MATH 136","2020-09-26"
"2217","S0108","AMATH 401","2023-09-26"
"2218","S0108","AMATH 403","2023-09-26"
"2219","S0108","AMATH 401","2023-09-26"
"2220","S0108","AMATH 351","2022-09-26"
"2221","S0108","AMATH 423","2023-09-26"
"2222","S0108","AMATH 351","2022-09-26"
"2223","S0108","MATH 207","2021-09-26"
"2224","S0108","AMATH 422","2023-09-26"
"2225","S0108","MATH 207","2021-09-26"
"2226","S0108","AMATH 402","2023-09-26"
"2227","S0108","AMATH 351","2022-09-26"
"2228","S0108","AMATH 481","2023-09-26"
"2229","S0108","AMATH 301","2022-09-26"
"2230","S0108","AMATH 351","2022-09-26"
"2231","S0108","AMATH 483","2023-09-26"
"2232","S0108","AMATH 352","2022-09-26"
"2233","S0108","MATH 301","2022-09-26"
"2234","S0108","MATH 209","2021-09-26"
"2235","S0108","MATH 207","2021-09-26"
"2236","S0108","MATH 208","2021-09-26"
"2237","S0108","MATH 224","2021-09-26"
"2238","S0108","E E 233","2021-09-26"
"2239","S0108","E E 215","2021-09-26"
"2240","S0108","MATH 282","2021-09-26"
"2241","S0109","AMATH 581","2023-09-26"
"2242","S0109","AMATH 586","2023-09-26"
"2243","S0109","AMATH 569","2023-09-26"
"2244","S0109","AMATH 581","2023-09-26"
"2245","S0109","AMATH 561","2023-09-26"
"2246","S0109","AMATH 582","2023-09-26"
"2247","S0109","AMATH 516","2023-09-26"
"2248","S0109","AMATH 571","2023-09-26"
"2249","S0109","AMATH 518 ","2023-09-26"
"2250","S0110","AMATH 423","2023-09-26"
"2251","S0110","AMATH 351","2022-09-26"
"2252","S0110","MATH 125","2020-09-26"
"2253","S0110","MATH 124","2020-09-26"
"2254","S0110","MATH 135","2020-09-26"
"2255","S0110","MATH 134","2020-09-26"
"2256","S0110","MATH 207","2021-09-26"
"2257","S0110","MATH 125","2020-09-26"
"2258","S0110","MATH 124","2020-09-26"
"2259","S0110","AMATH 403","2023-09-26"
"2260","S0110","AMATH 401","2023-09-26"
"2261","S0110","MATH 126","2020-09-26"
"2262","S0110","MATH 125","2020-09-26"
"2263","S0110","MATH 124","2020-09-26"
"2264","S0110","AMATH 351","2022-09-26"
"2265","S0110","AMATH 402","2023-09-26"
"2266","S0110","AMATH 351","2022-09-26"
"2267","S0110","E E 419","2023-09-26"
"2268","S0110","CSE 426","2023-09-26"
"2269","S0110","CSE 312","2022-09-26"
"2270","S0110","CSE 311","2022-09-26"
"2271","S0110","AMATH 483","2023-09-26"
"2272","S0110","AMATH 481","2023-09-26"
"2273","S0110","AMATH 301","2022-09-26"
"2274","S0110","AMATH 351","2022-09-26"
"2275","S0110","AMATH 352","2022-09-26"
"2276","S0110","AMATH 422","2023-09-26"
"2277","S0110","MATH 207","2021-09-26"
"2278","S0110","AMATH 342","2022-09-26"
"2279","S0110","E E 271","2021-09-26"
"2280","S0110","E E 201","2021-09-26"
"2281","S0110","MATH 224","2021-09-26"
"2282","S0110","E E 215","2021-09-26"
"2283","S0110","E E 242","2021-09-26"
"2284","S0110","MATH 207","2021-09-26"
"2285","S0110","E E 233","2021-09-26"
"2286","S0111","MATH 425","2023-09-26"
"2287","S0111","MATH 136","2020-09-26"
"2288","S0111","MATH 135","2020-09-26"
"2289","S0111","MATH 134","2020-09-26"
"2290","S0111","MATH 208","2021-09-26"
"2291","S0111","MATH 126","2020-09-26"
"2292","S0111","MATH 125","2020-09-26"
"2293","S0111","MATH 124","2020-09-26"
"2294","S0111","MATH 134","2020-09-26"
"2295","S0111","MATH 408","2023-09-26"
"2296","S0111","MATH 407","2023-09-26"
"2297","S0111","MATH 136","2020-09-26"
"2298","S0111","MATH 135","2020-09-26"
"2299","S0111","MATH 208","2021-09-26"
"2300","S0111","MATH 464","2023-09-26"
"2301","S0111","MATH 208","2021-09-26"
"2302","S0111","MATH 493","2023-09-26"
"2303","S0111","MATH 395","2022-09-26"
"2304","S0111","MATH 394","2022-09-26"
"2305","S0111","MATH 409","2023-09-26"
"2306","S0111","MATH 407","2023-09-26"
"2307","S0111","MATH 208","2021-09-26"
"2308","S0111","MATH 300","2022-09-26"
"2309","S0111","MATH 442","2023-09-26"
"2310","S0111","MATH 334","2022-09-26"
"2311","S0111","MATH 208","2021-09-26"
"2312","S0111","MATH 411","2023-09-26"
"2313","S0111","MATH 208","2021-09-26"
"2314","S0111","E E 342","2022-09-26"
"2315","S0111","E E 242","2021-09-26"
"2316","S0111","MATH 207","2021-09-26"
"2317","S0111","MATH 335 ","2022-09-26"
"2318","S0111","MATH 334","2022-09-26"
"2319","S0111","MATH 396","2022-09-26"
"2320","S0111","MATH 208","2021-09-26"
"2321","S0111","MATH 394","2022-09-26"
"2322","S0112","AMATH 301","2023-09-26"
"2323","S0112","MATH 125","2021-09-26"
"2324","S0112","MATH 124","2021-09-26"
"2325","S0112","MATH 135","2021-09-26"
"2326","S0112","MATH 134","2021-09-26"
"2327","S0112","AMATH 342","2023-09-26"
"2328","S0112","MATH 125","2021-09-26"
"2329","S0112","MATH 124","2021-09-26"
"2330","S0112","MATH 135","2021-09-26"
"2331","S0112","MATH 134","2021-09-26"
"2332","S0112","AMATH 351","2023-09-26"
"2333","S0112","MATH 125","2021-09-26"
"2334","S0112","AMATH 352","2023-09-26"
"2335","S0112","AMATH 353","2023-09-26"
"2336","S0112","AMATH 351","2023-09-26"
"2337","S0112","AMATH 383","2023-09-26"
"2338","S0112","AMATH 351","2023-09-26"
"2339","S0112","MATH 395","2023-09-26"
"2340","S0112","MATH 282","2022-09-26"
"2341","S0112","E E 233","2022-09-26"
"2342","S0112","E E 215","2022-09-26"
"2343","S0112","E E 242","2022-09-26"
"2344","S0112","MATH 207","2022-09-26"
"2345","S0112","E E 241","2022-09-26"
"2346","S0112","E E 201","2022-09-26"
"2347","S0112","E E 280","2022-09-26"
"2348","S0112","E E 215","2022-09-26"
"2349","S0113","E E 280","2023-09-26"
"2350","S0113","E E 215","2023-09-26"
"2351","S0113","MATH 136","2022-09-26"
"2352","S0113","MATH 135","2022-09-26"
"2353","S0113","MATH 134","2022-09-26"
"2354","S0113","MATH 126","2022-09-26"
"2355","S0113","MATH 125","2022-09-26"
"2356","S0113","MATH 124","2022-09-26"
"2357","S0113","MATH 134","2022-09-26"
"2358","S0113","E E 205","2023-09-26"
"2359","S0113","MATH 126","2022-09-26"
"2360","S0113","MATH 125","2022-09-26"
"2361","S0113","MATH 209","2023-09-26"
"2362","S0113","MATH 207","2023-09-26"
"2363","S0113","MATH 208","2023-09-26"
"2364","S0113","E E 201","2023-09-26"
"2365","S0113","MATH 282","2023-09-26"
"2366","S0113","E E 241","2023-09-26"
"2367","S0114","CSE 434","2023-09-26"
"2368","S0114","MATH 208","2021-09-26"
"2369","S0114","MATH 126","2020-09-26"
"2370","S0114","MATH 125","2020-09-26"
"2371","S0114","MATH 124","2020-09-26"
"2372","S0114","MATH 134","2020-09-26"
"2373","S0114","CSE 312","2022-09-26"
"2374","S0114","CSE 311","2022-09-26"
"2375","S0114","CSE 123","2020-09-26"
"2376","S0114","CSE 143","2020-09-26"
"2377","S0114","CSE 142","2020-09-26"
"2378","S0114","E E 416","2023-09-26"
"2379","S0114","E E 242","2021-09-26"
"2380","S0114","MATH 135","2020-09-26"
"2381","S0114","MATH 134","2020-09-26"
"2382","S0114","MATH 207","2021-09-26"
"2383","S0114","MATH 394","2022-09-26"
"2384","S0114","E E 424","2023-09-26"
"2385","S0114","E E 423","2023-09-26"
"2386","S0114","MATH 207","2021-09-26"
"2387","S0114","CSE 486","2023-09-26"
"2388","S0114","MATH 207","2021-09-26"
"2389","S0114","E E 476","2023-09-26"
"2390","S0114","E E 215","2021-09-26"
"2391","S0114","E E 271","2021-09-26"
"2392","S0114","E E 447","2023-09-26"
"2393","S0114","E E 233","2021-09-26"
"2394","S0114","E E 215","2021-09-26"
"2395","S0114","E E 440","2023-09-26"
"2396","S0114","E E 342","2022-09-26"
"2397","S0114","E E 437","2023-09-26"
"2398","S0114","E E 331","2022-09-26"
"2399","S0114","E E 361","2022-09-26"
"2400","S0114","E E 321","2022-09-26"
"2401","S0114","E E 398","2022-09-26"
"2402","S0114","E E 351","2022-09-26"
"2403","S0115","CSE 548","2023-09-26"
"2404","S0115","CSE 533","2023-09-26"
"2405","S0115","CSE 505","2023-09-26"
"2406","S0115","CSE 524","2023-09-26"
"2407","S0115","CSE 521","2023-09-26"
"2408","S0115","CSE 556","2023-09-26"
"2409","S0115","CSE 523","2023-09-26"
"2410","S0115","CSE 521","2023-09-26"
"2411","S0115","CSE 529","2023-09-26"
"2412","S0116","MATH 549","2023-09-26"
"2413","S0116","MATH 548","2023-09-26"
"2414","S0116","MATH 547","2023-09-26"
"2415","S0116","MATH 546","2023-09-26"
"2416","S0116","MATH 545","2023-09-26"
"2417","S0116","MATH 544","2023-09-26"
"2418","S0116","MATH 558","2023-09-26"
"2419","S0116","MATH 557","2023-09-26"
"2420","S0116","MATH 526","2023-09-26"
"2421","S0117","CSE 312","2023-09-26"
"2422","S0117","CSE 311","2023-09-26"
"2423","S0117","CSE 123","2021-09-26"
"2424","S0117","CSE 143","2021-09-26"
"2425","S0117","CSE 142","2021-09-26"
"2426","S0117","CSE 333","2023-09-26"
"2427","S0117","CSE 351","2023-09-26"
"2428","S0117","CSE 123","2021-09-26"
"2429","S0117","CSE 143","2021-09-26"
"2430","S0117","CSE 142","2021-09-26"
"2431","S0117","CSE 332","2023-09-26"
"2432","S0117","CSE 311","2023-09-26"
"2433","S0117","CSE 123","2021-09-26"
"2434","S0117","CSE 143","2021-09-26"
"2435","S0117","CSE 142","2021-09-26"
"2436","S0117","CSE 374","2023-09-26"
"2437","S0117","CSE 333","2023-09-26"
"2438","S0117","CSE 351","2023-09-26"
"2439","S0117","E E 241","2022-09-26"
"2440","S0117","MATH 209","2022-09-26"
"2441","S0117","MATH 207","2022-09-26"
"2442","S0117","MATH 208","2022-09-26"
"2443","S0117","MATH 282","2022-09-26"
"2444","S0117","E E 299","2022-09-26"
"2445","S0117","E E 271","2022-09-26"
"2446","S0117","E E 233","2022-09-26"
"2447","S0117","E E 215","2022-09-26"
"2448","S0118","E E 233","2023-09-26"
"2449","S0118","E E 215","2023-09-26"
"2450","S0118","MATH 136","2022-09-26"
"2451","S0118","MATH 135","2022-09-26"
"2452","S0118","MATH 134","2022-09-26"
"2453","S0118","MATH 126","2022-09-26"
"2454","S0118","MATH 125","2022-09-26"
"2455","S0118","MATH 124","2022-09-26"
"2456","S0118","MATH 134","2022-09-26"
"2457","S0118","E E 299","2023-09-26"
"2458","S0118","MATH 208","2023-09-26"
"2459","S0118","MATH 126","2022-09-26"
"2460","S0118","MATH 125","2022-09-26"
"2461","S0118","E E 271","2023-09-26"
"2462","S0118","MATH 282","2023-09-26"
"2463","S0118","E E 201","2023-09-26"
"2464","S0118","E E 242","2023-09-26"
"2465","S0118","MATH 207","2023-09-26"
"2466","S0119","E E 568","2023-09-26"
"2467","S0119","E E 587","2023-09-26"
"2468","S0119","E E 542","2023-09-26"
"2469","S0119","E E 578","2023-09-26"
"2470","S0119","E E 510","2023-09-26"
"2471","S0119","E E 552","2023-09-26"
"2472","S0119","E E 535","2023-09-26"
"2473","S0119","E E 572","2023-09-26"
"2474","S0119","E E 524","2023-09-26"
"2475","S0120","MATH 126","2023-09-26"
"2476","S0120","MATH 125","2023-09-26"
"2477","S0120","MATH 124","2023-09-26"
"2478","S0120","MATH 134","2023-09-26"
"2479","S0120","MATH 109","2023-09-26"
"2480","S0120","CSE 143","2023-09-26"
"2481","S0120","CSE 142","2023-09-26"
"2482","S0120","CSE 160","2023-09-26"
"2483","S0120","CSE 123","2023-09-26"
"2484","S0121","E E 280","2023-09-26"
"2485","S0121","E E 215","2023-09-26"
"2486","S0121","MATH 136","2022-09-26"
"2487","S0121","MATH 135","2022-09-26"
"2488","S0121","MATH 134","2022-09-26"
"2489","S0121","MATH 126","2022-09-26"
"2490","S0121","MATH 125","2022-09-26"
"2491","S0121","MATH 124","2022-09-26"
"2492","S0121","MATH 134","2022-09-26"
"2493","S0121","E E 299","2023-09-26"
"2494","S0121","E E 241","2023-09-26"
"2495","S0121","CSE 122","2022-09-26"
"2496","S0121","CSE 123","2022-09-26"
"2497","S0121","E E 201","2023-09-26"
"2498","S0121","E E 271","2023-09-26"
"2499","S0121","E E 233","2023-09-26"
"2500","S0121","E E 215","2023-09-26"
"2501","S0121","E E 205","2023-09-26"
"2502","S0122","MATH 108","2023-09-26"
"2503","S0122","MATH 135","2023-09-26"
"2504","S0122","MATH 134","2023-09-26"
"2505","S0122","MATH 109","2023-09-26"
"2506","S0122","MATH 102","2023-09-26"
"2507","S0122","CSE 142","2023-09-26"
"2508","S0122","MATH 100","2023-09-26"
"2509","S0122","CSE 160","2023-09-26"
"2510","S0122","CSE 123","2023-09-26"
"2511","S0123","E E 416","2023-09-26"
"2512","S0123","E E 242","2021-09-26"
"2513","S0123","MATH 135","2020-09-26"
"2514","S0123","MATH 134","2020-09-26"
"2515","S0123","MATH 207","2021-09-26"
"2516","S0123","MATH 125","2020-09-26"
"2517","S0123","MATH 124","2020-09-26"
"2518","S0123","MATH 394","2022-09-26"
"2519","S0123","MATH 126","2020-09-26"
"2520","S0123","MATH 125","2020-09-26"
"2521","S0123","MATH 124","2020-09-26"
"2522","S0123","MATH 134","2020-09-26"
"2523","S0123","MATH 136","2020-09-26"
"2524","S0123","E E 442","2023-09-26"
"2525","S0123","E E 342","2022-09-26"
"2526","S0123","E E 242","2021-09-26"
"2527","S0123","MATH 207","2021-09-26"
"2528","S0123","E E 437","2023-09-26"
"2529","S0123","E E 331","2022-09-26"
"2530","S0123","E E 233","2021-09-26"
"2531","S0123","E E 215","2021-09-26"
"2532","S0123","E E 473","2023-09-26"
"2533","S0123","E E 332","2022-09-26"
"2534","S0123","E E 331","2022-09-26"
"2535","S0123","E E 233","2021-09-26"
"2536","S0123","E E 215","2021-09-26"
"2537","S0123","E E 421","2023-09-26"
"2538","S0123","MATH 207","2021-09-26"
"2539","S0123","E E 419","2023-09-26"
"2540","S0123","E E 463","2023-09-26"
"2541","S0123","E E 361","2022-09-26"
"2542","S0123","E E 332","2022-09-26"
"2543","S0123","E E 331","2022-09-26"
"2544","S0123","E E 456","2023-09-26"
"2545","S0123","E E 454","2023-09-26"
"2546","S0123","E E 351","2022-09-26"
"2547","S0124","MATH 111","2023-09-26"
"2548","S0124","MATH 102","2023-09-26"
"2549","S0124","MATH 109","2023-09-26"
"2550","S0124","MATH 100","2023-09-26"
"2551","S0124","MATH 134","2023-09-26"
"2552","S0124","CSE 160","2023-09-26"
"2553","S0124","CSE 123","2023-09-26"
"2554","S0124","CSE 143","2023-09-26"
"2555","S0124","CSE 142","2023-09-26"
"2556","S0125","E E 398","2023-09-26"
"2557","S0125","E E 371","2023-09-26"
"2558","S0125","E E 205","2022-09-26"
"2559","S0125","MATH 126","2021-09-26"
"2560","S0125","MATH 125","2021-09-26"
"2561","S0125","MATH 124","2021-09-26"
"2562","S0125","MATH 134","2021-09-26"
"2563","S0125","MATH 136","2021-09-26"
"2564","S0125","MATH 135","2021-09-26"
"2565","S0125","MATH 134","2021-09-26"
"2566","S0125","E E 215","2022-09-26"
"2567","S0125","MATH 136","2021-09-26"
"2568","S0125","MATH 135","2021-09-26"
"2569","S0125","E E 393","2023-09-26"
"2570","S0125","E E 332","2023-09-26"
"2571","S0125","E E 331","2023-09-26"
"2572","S0125","E E 233","2022-09-26"
"2573","S0125","E E 215","2022-09-26"
"2574","S0125","E E 342","2023-09-26"
"2575","S0125","E E 242","2022-09-26"
"2576","S0125","MATH 207","2022-09-26"
"2577","S0125","E E 391","2023-09-26"
"2578","S0125","E E 241","2022-09-26"
"2579","S0125","MATH 318","2023-09-26"
"2580","S0125","MATH 208","2022-09-26"
"2581","S0125","E E 397","2023-09-26"
"2582","S0125","MATH 282","2022-09-26"
"2583","S0126","E E 351","2023-09-26"
"2584","S0126","E E 215","2022-09-26"
"2585","S0126","MATH 136","2021-09-26"
"2586","S0126","MATH 135","2021-09-26"
"2587","S0126","MATH 134","2021-09-26"
"2588","S0126","MATH 126","2021-09-26"
"2589","S0126","MATH 125","2021-09-26"
"2590","S0126","MATH 124","2021-09-26"
"2591","S0126","MATH 134","2021-09-26"
"2592","S0126","E E 397","2023-09-26"
"2593","S0126","E E 331","2023-09-26"
"2594","S0126","E E 233","2022-09-26"
"2595","S0126","E E 215","2022-09-26"
"2596","S0126","MATH 136","2021-09-26"
"2597","S0126","MATH 135","2021-09-26"
